ID,Date,# of words in the review,Rating (1-5 stars),Review,,
1802,10/10/20,7,5, this game is awlsome and the best,,
1803,10/10/20,7,5, when there are problems they are addressed.,,
1804,10/10/20,7,5, a good game if you love fish,,
1805,10/10/20,7,5, really good game but it takes patience,,
1806,10/10/20,7,5, great game my son loves the fish,,
1807,10/10/20,7,5, so zen so colorfull i njoy it,,
1808,10/10/20,7,5, fun game tapfish is a great game,,
1809,10/10/20,7,5, very entertaining and enjoyable love this game.,,
1810,10/10/20,7,4, i am so addicted to this game,,
1811,10/10/20,7,4, the new one....and coins for bucks!!,,
1812,10/10/20,7,4, i love this game its so awesome!,,
1813,10/10/20,7,4, great app when it doesn't freeze.,,
1814,10/10/20,7,4, challenges are not nearly so impossible now.,,
1815,10/10/20,7,4, have to have fishbucks for almost everything.,,
1816,10/10/20,7,4, other then that its a fun game.,,
1817,10/10/20,7,4, not a bad way to pass time,,
1818,10/10/20,7,4, please make a coin to buck converter,,
1819,10/10/20,7,4, than buying them or completing stupid offers,,
1820,10/10/20,7,4, slow paced but easy game to play.,,
1821,10/10/20,7,4, i am totally addicted to this game.,,
1822,10/10/20,7,4, enjoyable little game my 3 yr old likes.,,
1823,10/10/20,7,4, ...but solve the bubble fish issue already.,,
1824,10/10/20,7,4, i enjoy taking care of my fish.,,
1825,10/10/20,7,4, i spend a lot of time playing...,,
1826,10/10/20,7,4, that way you can search by name.,,
1827,10/10/20,7,4, everything takes fish bucks why not coins.,,
1828,10/10/20,7,4, real ca$h required for optimal play,,
1829,10/10/20,7,4, like the events and variety of fish!,,
1830,10/10/20,7,4, wish fish bucks were easier to get.,,
1831,10/10/20,7,4, so how do u get premium items?,,
1832,10/10/20,7,4, i even have difficulty tapping the fish.,,
1833,10/10/20,7,4, hopefully this problem will be fixed soon.,,
1834,10/10/20,7,4, love it but it freezes my phone,,
1835,10/10/20,7,4, very kid friendly pet with no mess,,
1836,10/10/20,7,4, that way you can search by name.,,
1837,10/10/20,7,4, fun & easy enough for my 4 year old.,,
1838,10/10/20,7,4, very relaxing to hear the water bubbling.,,
1839,10/10/20,7,4, joy fun to see the fish grow,,
1840,10/10/20,7,4, great app when it doesn't freeze.,,
1841,10/10/20,7,4, takes to long to get expensive fish,,
1842,10/10/20,7,4, this game is addictive and awesome fun!,,
1843,10/10/20,7,4, fun game my lil girl loves it.,,
1844,10/10/20,7,1, will never install this game ever again.,,
1845,10/10/20,7,1, app worked great before this last update.,,
1846,10/10/20,7,1, i still updated after they were missing.,,
1847,10/10/20,7,1, i lost out on all of it.,,
1848,10/10/20,7,1, it made my phone be extremely slow.,,
1849,10/10/20,7,1, check out fish live and forget this.,,
1850,10/10/20,7,1, all of a sudden frog bubbles come.,,
1851,10/10/20,7,1," it is now bloated with ""new features""",,
1852,10/10/20,7,1, tried to update but got an error 403.,,
1853,10/10/20,7,1, will not let me update or play.,,
1854,10/10/20,7,1, i been playing this game for 3 years.,,
1855,10/10/20,7,1, but it not going on to level 81.,,
1856,10/10/20,7,1, how is this cool in any way?,,
1857,10/10/20,7,1, new upgrade sucks i am now uninstalling.,,
1858,10/10/20,7,1, i wish i could give negitive stars.,,
1859,10/10/20,7,1, i won't be re-installing this.,,
1860,10/10/20,7,1, the greed of these developers is disgusting.,,
1861,10/10/20,7,1, since last update am unable to play!,,
1862,10/10/20,7,1, please fix it....its been 2 months now!!!!,,
1863,10/10/20,7,1, lost all my fishbucks with my upgrade,,
1864,10/10/20,7,1, wow just changed my rating to a 1.,,
1865,10/10/20,7,1, new event crashes everytime submarine is tapped.,,
1866,10/10/20,7,1, earning fish bucks is next to impossible.,,
1867,10/10/20,7,3, also cannot reset to last saved game.,,
1868,10/10/20,7,3, i had 20 tanks and tons of fish.,,
1869,10/10/20,7,3, love the 'event's tho... super fun!,,
1870,10/10/20,7,3, it is really starting to irritate me.,,
1871,10/10/20,7,3, i don't want to do either.,,
1872,10/10/20,7,3, would rather just pay for the game .,,
1873,10/10/20,7,3, too much stuff that costs fish bucks,,
1874,10/10/20,7,3, i like it it keeps me occupied,,
1875,10/10/20,7,3, wish fish bucks were easier to get.,,
1876,10/10/20,7,3, i'm so addicted to this game!,,
1877,10/10/20,7,3, fun game but to many force closes!,,
1878,10/10/20,7,3, also no more than 5 offers per week!,,
1879,10/10/20,7,3, like game but closes all the time,,
1880,10/10/20,7,3, im in great need of fish bucks!,,
1881,10/10/20,7,3, i have send report to no avail.,,
1882,10/10/20,7,3, the new one....and coins for bucks!!,,
1883,10/10/20,7,3, and lost alot of great fish too!!,,
1884,10/10/20,7,3, its good but never connects to server,,
1885,10/10/20,7,2, now my 20 tanks are all messed up.,,
1886,10/10/20,7,2, this is the worst game ive downloaded!,,
1887,10/10/20,7,2, i wouldnt bother with this at all,,
1888,10/10/20,7,2, two stars until tapfish recognizes these issues.,,
1889,10/10/20,7,2, it use to b a great game ..,,
1890,10/10/20,7,2, tired of it force closing on me..,,
1891,10/10/20,7,2, i hope in 2013 they fix these problems.,,
1892,10/10/20,8,5, i love this game i would rate it 1,0,000 *
1893,10/10/20,8,5, so addictive and fun definitely a great app,,
1894,10/10/20,8,5, this game is fun and very hands on.,,
1895,10/10/20,8,5, all bred fish are missing from tanks (350+ fish).,,
1896,10/10/20,8,5, i sugest u get this app its great.,,
1897,10/10/20,8,5, this is the funnest game i ever played,,
1898,10/10/20,8,5, the game had multiple glitches... in my favor!,,
1899,10/10/20,8,5, this game gives me a lot to do!,,
1900,10/10/20,8,5, i couldn't resist starting over again though.,,
1901,10/10/20,8,5, its kinda word lol but i like it,,
1902,10/10/20,8,5, love this game and play it every day!!,,
1903,10/10/20,8,5, haven't had any trouble out if it.,,
1904,10/10/20,8,5, get this game and i love the events,,
1905,10/10/20,8,5, i love this game it's so fun.,,
1906,10/10/20,8,5, so i think you should make them cheaper.,,
1907,10/10/20,8,5, this is really a good game love it,,
1908,10/10/20,8,5, i refused to play games on my phone.,,
1909,10/10/20,8,5, i sugest u get this app its great.,,
1910,10/10/20,8,5, a good basic game.... bubblegum for the brain!,,
1911,10/10/20,8,5, i love this game and its very addictive.,,
1912,10/10/20,8,5, you shouldn't run into more than 3 glitches. :),,
1913,10/10/20,8,5, this is a great game i like it.,,
1914,10/10/20,8,5, fun  fun game tapfish is a great game,,
1915,10/10/20,8,5, i like to get more fish and plants.,,
1916,10/10/20,8,5, its a great game i really enjoy it,,
1917,10/10/20,8,5, this is by far my new favorite game,,
1918,10/10/20,8,5, i can't add fish to any tank!,,
1919,10/10/20,8,5, awesome fells like i have my own aquairim,,
1920,10/10/20,8,5, after so many coins turn them into bucks!!!!!!!!!,,
1921,10/10/20,8,5, it should start players off with more money.,,
1922,10/10/20,8,5, awesome fishy game can set as background too!!!,,
1923,10/10/20,8,5, im always excited to check on my fishes:),,
1924,10/10/20,8,5, a lot of fun raising your own fish,,
1925,10/10/20,8,5, i love this game it is so amazing!!!,,
1926,10/10/20,8,5, easy to understand and not complicated at all.,,
1927,10/10/20,8,5, raise and breed fish with out the mess.,,
1928,10/10/20,8,5, me and my son both play this game!,,
1929,10/10/20,8,5, i love this game.... i'm so addicted,,
1930,10/10/20,8,5, i love this game except when they die,,
1931,10/10/20,8,5, wish i could exchange coins for fish bucks.,,
1932,10/10/20,8,5, these devs know how to make a game.,,
1933,10/10/20,8,5, just don't like how it occasionally forecloses..,,
1934,10/10/20,8,5, i love tapfish but the bubble is anoying.,,
1935,10/10/20,8,5, this game is so good quick to download,,
1936,10/10/20,8,5, this game is awesome you should get it,,
1937,10/10/20,8,5, then give them a *5 with a great review.,,
1938,10/10/20,8,5, i look forward to checking on my fish,,
1939,10/10/20,8,5, i lost 20 fish bucks because of force closing.,,
1940,10/10/20,8,5, love this game n so  do my kiddies,,
1941,10/10/20,8,5, need more additional ways to earn coins & bucks.,,
1942,10/10/20,8,5, a fish tank you can take with you.,,
1943,10/10/20,8,5, perfect game to just sit and do nothing,,
1944,10/10/20,8,5, it keeps getting better and i love it.,,
1945,10/10/20,8,5, i love to mate many types of fish.,,
1946,10/10/20,8,5, be better to earn in game bucks easier,,
1947,10/10/20,8,5, i can't get enough of this game.,,
1948,10/10/20,8,5, they're low quality on my phone (galaxy s2).,,
1949,10/10/20,8,5, its a cute app and i like it.,,
1950,10/10/20,8,5, this is a really great game for children!!,,
1951,10/10/20,8,5, this is freaky rest game i.ever play,,
1952,10/10/20,8,5, breeding new kinds of fish keeps it interesting.,,
1953,10/10/20,8,5, it rocks i can't stop playing it,,
1954,10/10/20,8,5, this game is great way to pass time.,,
1955,10/10/20,8,5, i actually have fish that wont die lol,,
1956,10/10/20,8,5, love this game and play it every day!!,,
1957,10/10/20,8,5," dont change anything....except maybe extra ""fish bucks""",,
1958,10/10/20,8,5, loaded fast....easy to use...fun to play.,,
1959,10/10/20,8,5, don't be a hater it's awesome,,
1960,10/10/20,8,4, haven't had any problems i love it,,
1961,10/10/20,8,4, and i've been playing a long time.,,
1962,10/10/20,8,4, why not have a new years breeding event?,,
1963,10/10/20,8,4, love the game but my fish keep dieing,,
1964,10/10/20,8,4, ok but you neds loads of fish bucks,,
1965,10/10/20,8,4, i just wish the fish would be cheaper.,,
1966,10/10/20,8,4, i love tapfish but the bubble is anoying.,,
1967,10/10/20,8,4, it force quites on me all the time,,
1968,10/10/20,8,4, when i play its cool    bxcmgdgmsmsm i reset,,
1969,10/10/20,8,4, just wish the fish didnt cost so much,,
1970,10/10/20,8,4, its a great game to pass the time.,,
1971,10/10/20,8,4, wish they weren't so complicated to get!,,
1972,10/10/20,8,4, nice app my daughter loves playing with it,,
1973,10/10/20,8,4, i havent had any problems yet... fun game,,
1974,10/10/20,8,4, almost want to abandon sometimes because of this.,,
1975,10/10/20,8,4, my kids love taking care of their fish!!,,
1976,10/10/20,8,4, it has cool fish and pretty good graphics.,,
1977,10/10/20,8,4, fun game to play alone or with others.,,
1978,10/10/20,8,4, really fun game exciting game and passes time.,,
1979,10/10/20,8,4, i like the events(need more of them).,,
1980,10/10/20,8,4, wish there was learning info about the fish.,,
1981,10/10/20,8,4, so colorful and so much fun to breed.,,
1982,10/10/20,8,4, love the game have a ton of coins.,,
1983,10/10/20,8,4, still very enjoyable and i keep playing it.,,
1984,10/10/20,8,4, the new decorations just hide behind the tree?,,
1985,10/10/20,8,4, i like the events played in the game.,,
1986,10/10/20,8,4, fish bucks should be more for the money,,
1987,10/10/20,8,4, i like the events(need more of them).,,
1988,10/10/20,8,4, my daughter loves taking care of the fish!,,
1989,10/10/20,8,4, i had to change cell phone and number.,,
1990,10/10/20,8,4, it's difficult to get fish bucks though....,,
1991,10/10/20,8,4, althought they need to give out more fishbucks,,
1992,10/10/20,8,1, so mad all the time spent and uninstalled.,,
1993,10/10/20,8,1, i would give 0 stars now if i could,,
1994,10/10/20,8,1, also it wouldn't let breeding any more.,,
1995,10/10/20,8,1, at one time i gave a 5 star rating.,,
1996,10/10/20,8,1, thanks for nothing tap fish for your help.,,
1997,10/10/20,8,1, what the hwy k is going on.here!,,
1998,10/10/20,8,1, i can't get enough of this app.,,
1999,10/10/20,8,1, i had 70 tapfish tanks - help -help - urgent help!!!,,
2000,10/10/20,8,1, they have gone and phucked it up again.,,
2001,10/10/20,8,1, i don know why i have to upgrade .,,
2002,10/10/20,8,1, i can't take care of my fish.,,
2003,10/10/20,8,1, i like to get more fish and plants.,,
2004,10/10/20,8,1, i am at a stop in the game.,,
2005,10/10/20,8,1, now they are annoying and block the screen.,,
2006,10/10/20,8,1, new version not any better...  xxxxxxxxxxxxxxxxxxxxxxx   this app.,,
2007,10/10/20,8,1, there is nothing free about gameview's games.,,
2008,10/10/20,8,1, waste of your time & messes with your phone,,
2009,10/10/20,8,1, i downloaded it and is so slow uninstalling,,
2010,10/10/20,8,1, will give 5 stars when this issue gets fixed.,,
2011,10/10/20,8,1," but it still appears ""unable to fetch data..""",,
2012,10/10/20,8,1, bad game bubbles are  anoing it so stopid,,
2013,10/10/20,8,1, there are toooooo many problems with this app.,,
2014,10/10/20,8,1, new version not any better...  xxxxxxxxxxxxxxxxxxxxxxx   this app.,,
2015,10/10/20,8,1, n during the egyptian event everything was perfect.,,
2016,10/10/20,8,1, there is nothing free about gameview's games.,,
2017,10/10/20,8,1, all bred fish are missing from tanks (350+ fish).,,
2018,10/10/20,8,3, it saved my rating but not my game.,,
2019,10/10/20,8,3, there is nothing free about gameview's games.,,
2020,10/10/20,8,3, but i find the tasks assigned slightly boring.,,
2021,10/10/20,8,3, and to many fish require fishbucks... especially breedables.,,
2022,10/10/20,8,3, if only it could save data after deleted.,,
2023,10/10/20,8,3, im angry........my game wont work no more.,,
2024,10/10/20,8,3," it's a normal ""looking after your pet""",,
2025,10/10/20,8,3, fix these issues and game would be great.,,
2026,10/10/20,8,3, need more additional ways to earn coins & bucks.,,
2027,10/10/20,8,3, i've had to do that twice now!!,,
2028,10/10/20,8,3, can't play dive game as  it crashes.,,
2029,10/10/20,8,3, you'll have no problems if ya do.,,
2030,10/10/20,8,3, keep 30 days after getting & all will be great !!,,
2031,10/10/20,8,3, unfortunately live wallpaper does not work on note n7000.,,
2032,10/10/20,8,3, im still having a problem getting fish bucks.,,
2033,10/10/20,8,3, and i've been playing a long time.,,
2034,10/10/20,8,3, 5 stars if i could get help on this!!!,,
2035,10/10/20,8,2, this game hardcore tries to get your money.,,
2036,10/10/20,8,2, great game just sucks when no wi-fi,,
2037,10/10/20,8,2, this isnt the best game ive ever played.,,
2038,10/10/20,8,2, pretty hard to get anywhere without spending cash,,
2039,10/10/20,8,2, the game took away my level from 49 to 15.,,
2040,10/10/20,8,2, i have no way to spend 5.3 billion coins!,,
2041,10/10/20,8,2," but it still appears ""unable to fetch data..""",,
2042,10/10/20,8,2, thats how it was on my other phone.,,
2043,10/10/20,8,2, i have multiple tanks and hundreds of fish.,,
2044,10/10/20,8,2, i cant get in to feed my fish.,,
2045,10/10/20,8,2, the christmas background and ornament prices are ridiculous!,,
2046,10/10/20,9,5, fun app...and i recommend it to any age!!!!,,
2047,10/10/20,9,5, it was the best game i have ever played,,
2048,10/10/20,9,5, it's a great game i love it's,,
2049,10/10/20,9,5, breeding tanks won't work and graphics are missing.,,
2050,10/10/20,9,5, it is an exellent app if you like fish,,
2051,10/10/20,9,5, it is so fun i recemend it for everyone!!!!!!!,,
2052,10/10/20,9,5, encourages patience in kids and also nurturing living things,,
2053,10/10/20,9,5, get this game you will like it a lot!!!,,
2054,10/10/20,9,5, super fun and keeps my 7 year old daughter busy.,,
2055,10/10/20,9,5, just wish it was easier to get fish bucks.,,
2056,10/10/20,9,5, thank you for creating a game everyone can enjoy.,,
2057,10/10/20,9,5, but need better way to get free fish bucks.,,
2058,10/10/20,9,5, love the game fun and addicting add me lacrecia,,
2059,10/10/20,9,5, this game is wonderful reply if you love it.,,
2060,10/10/20,9,5, grate game crashes alot but my 3year old loves it,,
2061,10/10/20,9,5, i can spend hours playing and not even realise.,,
2062,10/10/20,9,5, i love tapfish and i would really recommend it,,
2063,10/10/20,9,5, i love tap fish and i love my fish. :-),,
2064,10/10/20,9,5, love this game and so does my cat lol,,
2065,10/10/20,9,5, love to have my own fish on my phone!!! :-),,
2066,10/10/20,9,5, there should be an easier way to earn fishbucks.,,
2067,10/10/20,9,5, i love this game and it is super fun!!!!!,,
2068,10/10/20,9,5, barbara in mobile al very therapeutic helps you relax,,
2069,10/10/20,9,5, he likes it when the fish get bigger/grow.,,
2070,10/10/20,9,5, hope it does not end up like tiny village.,,
2071,10/10/20,9,5, very fun game 1 problom words and queshtins are tiny!!!$$$$#$&?$$,,
